,track_name,song_id,artist_name,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,cluster
3365,Wait a Minute (Just a Touch),751C4On8oAetqSMejVXKOz,Estelle,5T0MSzX9RC5NA6gAI6irSn,0.906,0.602,10,-9.683,0,0.355,0.238,0.0,0.0568,0.791,105.066,spotify:track:751C4On8oAetqSMejVXKOz,https://api.spotify.com/v1/tracks/751C4On8oAetqSMejVXKOz,https://api.spotify.com/v1/audio-analysis/751C4On8oAetqSMejVXKOz,222027,4,5
3366,Waiting for the Worms,2DVkYfl2YuOMlRfC98srEG,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,0.568,0.413,7,-13.594,1,0.0339,0.582,0.00541,0.535,0.634,75.866,spotify:track:2DVkYfl2YuOMlRfC98srEG,https://api.spotify.com/v1/tracks/2DVkYfl2YuOMlRfC98srEG,https://api.spotify.com/v1/audio-analysis/2DVkYfl2YuOMlRfC98srEG,237098,4,7
3367,Waiting on Words,7ctca1Hz43SyMcI4qUrpY7,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,0.427,0.576,9,-7.282,1,0.0288,0.262,0.000482,0.241,0.401,151.937,spotify:track:7ctca1Hz43SyMcI4qUrpY7,https://api.spotify.com/v1/tracks/7ctca1Hz43SyMcI4qUrpY7,https://api.spotify.com/v1/audio-analysis/7ctca1Hz43SyMcI4qUrpY7,217120,4,8
3368,A Wake (feat. Evan Roman),3QvZoPL2TvkoJJk8hq1e3V,Macklemore & Ryan Lewis,5BcAKTbp20cv7tC5VqPFoC,0.687,0.736,10,-7.481,1,0.106,0.165,0.00502,0.0711,0.449,101.151,spotify:track:3QvZoPL2TvkoJJk8hq1e3V,https://api.spotify.com/v1/tracks/3QvZoPL2TvkoJJk8hq1e3V,https://api.spotify.com/v1/audio-analysis/3QvZoPL2TvkoJJk8hq1e3V,226049,4,0
3369,A Wake (feat. Evan Roman),3QvZoPL2TvkoJJk8hq1e3V,Evan Roman,1QKJnzrlF5qGwmMJdXtOm2,0.687,0.736,10,-7.481,1,0.106,0.165,0.00502,0.0711,0.449,101.151,spotify:track:3QvZoPL2TvkoJJk8hq1e3V,https://api.spotify.com/v1/tracks/3QvZoPL2TvkoJJk8hq1e3V,https://api.spotify.com/v1/audio-analysis/3QvZoPL2TvkoJJk8hq1e3V,226049,4,0
3370,Wake and Bake,1ed5ib8UKeZsQaN2GFbmrS,FLEECE,3M8JKaNdIRChzvxVK1XxKm,0.415,0.563,4,-7.934,1,0.0321,0.244,0.000138,0.289,0.265,74.966,spotify:track:1ed5ib8UKeZsQaN2GFbmrS,https://api.spotify.com/v1/tracks/1ed5ib8UKeZsQaN2GFbmrS,https://api.spotify.com/v1/audio-analysis/1ed5ib8UKeZsQaN2GFbmrS,190094,4,7
3371,Wake Up,2uljPrNySotVP1d42B30X2,Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,0.258,0.8,0,-4.792,1,0.0363,0.134,0.0361,0.0945,0.274,138.264,spotify:track:2uljPrNySotVP1d42B30X2,https://api.spotify.com/v1/tracks/2uljPrNySotVP1d42B30X2,https://api.spotify.com/v1/audio-analysis/2uljPrNySotVP1d42B30X2,335333,4,8
3372,Wake Up Alone,37A5PvtftHtsISQUDFNGUk,Amy Winehouse,6Q192DXotxtaysaqNPy5yR,0.384,0.527,11,-5.294,0,0.0269,0.542,0.0,0.156,0.222,100.73,spotify:track:37A5PvtftHtsISQUDFNGUk,https://api.spotify.com/v1/tracks/37A5PvtftHtsISQUDFNGUk,https://api.spotify.com/v1/audio-analysis/37A5PvtftHtsISQUDFNGUk,221200,3,3
3373,"Waking Up In Vegas - Live At MTV Unplugged, 2009",532jcgk0ZQgRze05omDsqo,Katy Perry,6jJ0s89eD6GaHleKKya26X,0.74,0.792,10,-6.095,1,0.0333,0.0653,0.0,0.806,0.603,129.996,spotify:track:532jcgk0ZQgRze05omDsqo,https://api.spotify.com/v1/tracks/532jcgk0ZQgRze05omDsqo,https://api.spotify.com/v1/audio-analysis/532jcgk0ZQgRze05omDsqo,211240,4,4
3374,Walcott,1Bw45KRmdKpX2pkIADDP0B,Vampire Weekend,5BvJzeQpmsdsFp4HGUYUEx,0.482,0.559,5,-5.454,1,0.0296,0.541,0.00273,0.223,0.597,80.777,spotify:track:1Bw45KRmdKpX2pkIADDP0B,https://api.spotify.com/v1/tracks/1Bw45KRmdKpX2pkIADDP0B,https://api.spotify.com/v1/audio-analysis/1Bw45KRmdKpX2pkIADDP0B,221600,4,0
3375,Walkin On Th eLine,3y5woDcuDMvOqoZU8PJMaD,Fly Golden Eagle,7r2alhL2KKfbhgGuqL9LGg,0.63,0.517,4,-11.205,1,0.0334,0.0185,0.16,0.141,0.561,144.683,spotify:track:3y5woDcuDMvOqoZU8PJMaD,https://api.spotify.com/v1/tracks/3y5woDcuDMvOqoZU8PJMaD,https://api.spotify.com/v1/audio-analysis/3y5woDcuDMvOqoZU8PJMaD,246667,4,0
3376,Walking On A Dream,6A6qBFJHid4WutQu6HHEZt,Empire of the Sun,67hb7towEyKvt5Z8Bx306c,0.87,0.699,5,-5.541,0,0.0459,0.245,6.76e-06,0.0588,0.726,126.967,spotify:track:6A6qBFJHid4WutQu6HHEZt,https://api.spotify.com/v1/tracks/6A6qBFJHid4WutQu6HHEZt,https://api.spotify.com/v1/audio-analysis/6A6qBFJHid4WutQu6HHEZt,198440,4,1
3377,Walking On A Dream,0mBkoM8r7KAQzZij5swTUL,Empire of the Sun,67hb7towEyKvt5Z8Bx306c,0.87,0.699,5,-5.541,0,0.0459,0.245,6.76e-06,0.0588,0.726,126.967,spotify:track:0mBkoM8r7KAQzZij5swTUL,https://api.spotify.com/v1/tracks/0mBkoM8r7KAQzZij5swTUL,https://api.spotify.com/v1/audio-analysis/0mBkoM8r7KAQzZij5swTUL,198440,4,1
3378,WALLS,41QhRnFDdhMLtR8tmnolbr,Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,0.56,0.32,8,-14.34,1,0.0313,0.505,0.472,0.11,0.107,82.511,spotify:track:41QhRnFDdhMLtR8tmnolbr,https://api.spotify.com/v1/tracks/41QhRnFDdhMLtR8tmnolbr,https://api.spotify.com/v1/audio-analysis/41QhRnFDdhMLtR8tmnolbr,329667,4,7
3379,Walls of the World,2nTu3jikKUP01bD5GkxgoD,Ariane Moffatt,5x9UA1g9OYt1wCyPb0YN8l,0.543,0.617,6,-8.874,0,0.0341,0.0634,0.613,0.114,0.434,117.986,spotify:track:2nTu3jikKUP01bD5GkxgoD,https://api.spotify.com/v1/tracks/2nTu3jikKUP01bD5GkxgoD,https://api.spotify.com/v1/audio-analysis/2nTu3jikKUP01bD5GkxgoD,267280,4,2
3380,The Wanderlust,2RcFSIybV45ZrKvGhHQIeD,Metric,1rCIEwPp5OnXW0ornlSsRl,0.557,0.803,0,-5.163,1,0.0309,0.026,0.0806,0.361,0.222,134.138,spotify:track:2RcFSIybV45ZrKvGhHQIeD,https://api.spotify.com/v1/tracks/2RcFSIybV45ZrKvGhHQIeD,https://api.spotify.com/v1/audio-analysis/2RcFSIybV45ZrKvGhHQIeD,190240,4,8
3381,Wanna Be Startin' Somethin',2kulOHR2XY6YDZCWXb38hn,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,0.847,0.922,6,-4.206,0,0.0438,0.0217,0.362,0.0623,0.899,122.195,spotify:track:2kulOHR2XY6YDZCWXb38hn,https://api.spotify.com/v1/tracks/2kulOHR2XY6YDZCWXb38hn,https://api.spotify.com/v1/audio-analysis/2kulOHR2XY6YDZCWXb38hn,362373,4,1
3382,Wanna Be Startin' Somethin',2qGkXwOnzSJb0moFAyGpXv,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,0.846,0.924,6,-5.592,0,0.0472,0.0344,0.351,0.0885,0.855,122.312,spotify:track:2qGkXwOnzSJb0moFAyGpXv,https://api.spotify.com/v1/tracks/2qGkXwOnzSJb0moFAyGpXv,https://api.spotify.com/v1/audio-analysis/2qGkXwOnzSJb0moFAyGpXv,362467,4,1
3383,Warm Foothills,1YUcTZ0ehoHY6G6Prhcbj0,alt-J,3XHO7cRUPCLOr6jwp8vsx5,0.274,0.209,2,-16.158,1,0.0411,0.913,0.0968,0.0978,0.0661,92.997,spotify:track:1YUcTZ0ehoHY6G6Prhcbj0,https://api.spotify.com/v1/tracks/1YUcTZ0ehoHY6G6Prhcbj0,https://api.spotify.com/v1/audio-analysis/1YUcTZ0ehoHY6G6Prhcbj0,225018,4,7
3384,Warning Sign,4bPkBHKLKd9WHizsvM2zV3,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,0.532,0.433,3,-9.423,1,0.0278,0.0942,0.0121,0.142,0.0395,140.666,spotify:track:4bPkBHKLKd9WHizsvM2zV3,https://api.spotify.com/v1/tracks/4bPkBHKLKd9WHizsvM2zV3,https://api.spotify.com/v1/audio-analysis/4bPkBHKLKd9WHizsvM2zV3,331133,4,7
3385,Was There Nothing?,6Oj1ZEiePGA8JR4PqaV7CX,Ásgeir,7xUZ4069zcyBM4Bn10NQ1c,0.51,0.208,11,-15.04,1,0.0282,0.899,0.00315,0.115,0.195,137.447,spotify:track:6Oj1ZEiePGA8JR4PqaV7CX,https://api.spotify.com/v1/tracks/6Oj1ZEiePGA8JR4PqaV7CX,https://api.spotify.com/v1/audio-analysis/6Oj1ZEiePGA8JR4PqaV7CX,228950,4,7
3386,Wash.,3g9mw4A8vdljOKgwrit88g,Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,0.31,0.146,0,-19.278,1,0.0303,0.99,0.261,0.076,0.333,162.831,spotify:track:3g9mw4A8vdljOKgwrit88g,https://api.spotify.com/v1/tracks/3g9mw4A8vdljOKgwrit88g,https://api.spotify.com/v1/audio-analysis/3g9mw4A8vdljOKgwrit88g,298587,3,3
3387,Washing Dishes,57M3x7GWQHGbaI6NgjWwr6,Jack Johnson,3GBPw9NK25X1Wt2OUvOwY3,0.805,0.681,10,-4.976,1,0.0335,0.356,0.0,0.105,0.732,120.08,spotify:track:57M3x7GWQHGbaI6NgjWwr6,https://api.spotify.com/v1/tracks/57M3x7GWQHGbaI6NgjWwr6,https://api.spotify.com/v1/audio-analysis/57M3x7GWQHGbaI6NgjWwr6,203947,4,0
3388,Waste A Moment,5LlsD7LdSMkGV4Iu0a2Zq0,Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,0.436,0.85,2,-4.86,1,0.0617,0.000861,0.74,0.128,0.537,152.644,spotify:track:5LlsD7LdSMkGV4Iu0a2Zq0,https://api.spotify.com/v1/tracks/5LlsD7LdSMkGV4Iu0a2Zq0,https://api.spotify.com/v1/audio-analysis/5LlsD7LdSMkGV4Iu0a2Zq0,183093,4,2
3389,Wasted Time,4hjJBjxN6IT0sDyTGlo5tA,Vance Joy,10exVja0key0uqUkk6LJRT,0.602,0.603,9,-6.981,1,0.0328,0.408,0.00188,0.157,0.454,112.021,spotify:track:4hjJBjxN6IT0sDyTGlo5tA,https://api.spotify.com/v1/tracks/4hjJBjxN6IT0sDyTGlo5tA,https://api.spotify.com/v1/audio-analysis/4hjJBjxN6IT0sDyTGlo5tA,300973,4,0
3390,Watching the Wheels,1pNpBBN75t9493VRxyBW3W,Matisyahu,5eyMzR1hYiEZtN2c9ly2kw,0.701,0.635,0,-7.235,1,0.0369,0.00338,0.000155,0.567,0.684,83.075,spotify:track:1pNpBBN75t9493VRxyBW3W,https://api.spotify.com/v1/tracks/1pNpBBN75t9493VRxyBW3W,https://api.spotify.com/v1/audio-analysis/1pNpBBN75t9493VRxyBW3W,198653,4,4
3391,Watching the Wheels,4AHJGlBxfvL0TvsYrmMo7l,David Usher,3xs0A3tgBWKSKs9lGhqmfL,0.41,0.314,0,-9.049,1,0.0382,0.916,0.000253,0.109,0.252,79.789,spotify:track:4AHJGlBxfvL0TvsYrmMo7l,https://api.spotify.com/v1/tracks/4AHJGlBxfvL0TvsYrmMo7l,https://api.spotify.com/v1/audio-analysis/4AHJGlBxfvL0TvsYrmMo7l,215093,4,7
3392,Water & Power,6velQ5nLXnL1ryXExk80li,Cold War Kids,6VDdCwrBM4qQaGxoAyxyJC,0.461,0.528,10,-7.196,1,0.0268,0.149,0.531,0.078,0.308,101.013,spotify:track:6velQ5nLXnL1ryXExk80li,https://api.spotify.com/v1/tracks/6velQ5nLXnL1ryXExk80li,https://api.spotify.com/v1/audio-analysis/6velQ5nLXnL1ryXExk80li,192213,4,2
3393,Wave Of Mutilation,3Wu1gIRu6Tkmb9eJaPsZOO,Pixies,6zvul52xwTWzilBZl6BUbT,0.571,0.92,5,-4.966,1,0.0379,8.48e-05,0.164,0.0956,0.707,132.57,spotify:track:3Wu1gIRu6Tkmb9eJaPsZOO,https://api.spotify.com/v1/tracks/3Wu1gIRu6Tkmb9eJaPsZOO,https://api.spotify.com/v1/audio-analysis/3Wu1gIRu6Tkmb9eJaPsZOO,124440,4,0
3394,Waves,1AgXkEqUiFCtQAjRmGOLXi,Bahamas,4C50EbCS11M0VbGyH3OfLt,0.552,0.529,1,-7.415,1,0.0279,0.531,8.87e-05,0.134,0.293,94.683,spotify:track:1AgXkEqUiFCtQAjRmGOLXi,https://api.spotify.com/v1/tracks/1AgXkEqUiFCtQAjRmGOLXi,https://api.spotify.com/v1/audio-analysis/1AgXkEqUiFCtQAjRmGOLXi,262653,4,7
3395,Waves,1SQDyFMcgjpg8GilVIFtys,Electric Guest,7sgWBYtJpblXpJl2lU5WVs,0.768,0.833,10,-4.649,0,0.0367,0.0255,6.15e-05,0.0975,0.858,120.006,spotify:track:1SQDyFMcgjpg8GilVIFtys,https://api.spotify.com/v1/tracks/1SQDyFMcgjpg8GilVIFtys,https://api.spotify.com/v1/audio-analysis/1SQDyFMcgjpg8GilVIFtys,186107,4,1
3396,The Way It Is,6lSlK9yNbatR8cRqZrpkSY,The Strokes,0epOFNiUfyON9EYx7Tpr6V,0.483,0.95,11,-2.592,1,0.0495,0.000214,0.883,0.0938,0.856,137.075,spotify:track:6lSlK9yNbatR8cRqZrpkSY,https://api.spotify.com/v1/tracks/6lSlK9yNbatR8cRqZrpkSY,https://api.spotify.com/v1/audio-analysis/6lSlK9yNbatR8cRqZrpkSY,141733,4,2
3397,The Way It Is,5MZBOcqI3Vpvp2PZy6ddyD,The Strokes,0epOFNiUfyON9EYx7Tpr6V,0.482,0.95,11,-2.593,1,0.0495,0.000214,0.883,0.0938,0.856,137.074,spotify:track:5MZBOcqI3Vpvp2PZy6ddyD,https://api.spotify.com/v1/tracks/5MZBOcqI3Vpvp2PZy6ddyD,https://api.spotify.com/v1/audio-analysis/5MZBOcqI3Vpvp2PZy6ddyD,141733,4,2
3398,The Way You'd Love Her,1hYz27mkvDvokNzyTyqUru,Mac DeMarco,3Sz7ZnJQBIHsXLUSo0OQtM,0.641,0.501,1,-9.333,1,0.0226,0.589,0.0625,0.335,0.935,92.188,spotify:track:1hYz27mkvDvokNzyTyqUru,https://api.spotify.com/v1/tracks/1hYz27mkvDvokNzyTyqUru,https://api.spotify.com/v1/audio-analysis/1hYz27mkvDvokNzyTyqUru,156430,4,0
3399,The Ways of the Force,2ufKdr8F14sT0dOrExY3zK,John Williams,3dRfiJ2650SZu6GbydcHNb,0.172,0.307,5,-14.977,0,0.0372,0.871,0.941,0.11,0.0491,77.818,spotify:track:2ufKdr8F14sT0dOrExY3zK,https://api.spotify.com/v1/tracks/2ufKdr8F14sT0dOrExY3zK,https://api.spotify.com/v1/audio-analysis/2ufKdr8F14sT0dOrExY3zK,194960,3,6
3400,WDPK 83.7 FM,7dTWkvPOPgbGuMk4HDxNpY,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,0.856,0.569,1,-5.916,1,0.206,0.00492,0.0353,0.474,0.919,110.943,spotify:track:7dTWkvPOPgbGuMk4HDxNpY,https://api.spotify.com/v1/tracks/7dTWkvPOPgbGuMk4HDxNpY,https://api.spotify.com/v1/audio-analysis/7dTWkvPOPgbGuMk4HDxNpY,28333,4,0
3401,We All Die Trying to Get It Right,3no7Z1VqcqQ7ztVljPEjI0,Vance Joy,10exVja0key0uqUkk6LJRT,0.333,0.58,7,-8.511,1,0.0295,0.252,0.00218,0.0541,0.0907,106.852,spotify:track:3no7Z1VqcqQ7ztVljPEjI0,https://api.spotify.com/v1/tracks/3no7Z1VqcqQ7ztVljPEjI0,https://api.spotify.com/v1/audio-analysis/3no7Z1VqcqQ7ztVljPEjI0,247560,4,7
3402,We Are The Champions - Remastered 2011,7ccI9cStQbQdystvc6TvxD,Queen,1dfeR4HaWDbWqFHLkxsg1d,0.268,0.459,7,-6.948,0,0.0346,0.378,0.0,0.119,0.172,64.223,spotify:track:7ccI9cStQbQdystvc6TvxD,https://api.spotify.com/v1/tracks/7ccI9cStQbQdystvc6TvxD,https://api.spotify.com/v1/audio-analysis/7ccI9cStQbQdystvc6TvxD,179200,4,7
3403,We Are The People,57RHMnLMQx8Qz5V6c0E8dF,Empire of the Sun,67hb7towEyKvt5Z8Bx306c,0.666,0.785,4,-5.37,0,0.0308,0.0981,0.0198,0.434,0.549,122.973,spotify:track:57RHMnLMQx8Qz5V6c0E8dF,https://api.spotify.com/v1/tracks/57RHMnLMQx8Qz5V6c0E8dF,https://api.spotify.com/v1/audio-analysis/57RHMnLMQx8Qz5V6c0E8dF,267355,4,1
3404,We Broke Free,51qR8KQW63PdaU60reJbcs,Metronomy,54QMjE4toDfiCryzYWCpXX,0.625,0.458,1,-9.093,0,0.0436,0.108,0.798,0.11,0.392,149.92,spotify:track:51qR8KQW63PdaU60reJbcs,https://api.spotify.com/v1/tracks/51qR8KQW63PdaU60reJbcs,https://api.spotify.com/v1/audio-analysis/51qR8KQW63PdaU60reJbcs,245787,4,2
3405,We Can Dance Again - demo previously unreleased,4WJvG0BrTn1r0beWlDz0X7,Pulp,36E7oYfz3LLRto6l2WmDcD,0.436,0.77,0,-5.538,1,0.115,0.0161,0.0,0.275,0.669,126.129,spotify:track:4WJvG0BrTn1r0beWlDz0X7,https://api.spotify.com/v1/tracks/4WJvG0BrTn1r0beWlDz0X7,https://api.spotify.com/v1/audio-analysis/4WJvG0BrTn1r0beWlDz0X7,229493,4,0
3406,We Can Work It Out - Remastered 2009,7tBAxQ6hD4mhr1sYQhwWDP,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.373,0.597,2,-10.013,1,0.0273,0.102,0.0,0.114,0.742,106.237,spotify:track:7tBAxQ6hD4mhr1sYQhwWDP,https://api.spotify.com/v1/tracks/7tBAxQ6hD4mhr1sYQhwWDP,https://api.spotify.com/v1/audio-analysis/7tBAxQ6hD4mhr1sYQhwWDP,135440,4,0
3407,We Can Work It Out - Remastered 2015,1hTUFqJuQAMjXVGwUPWDqi,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.378,0.677,2,-8.63,1,0.0298,0.0635,0.0,0.183,0.648,106.071,spotify:track:1hTUFqJuQAMjXVGwUPWDqi,https://api.spotify.com/v1/tracks/1hTUFqJuQAMjXVGwUPWDqi,https://api.spotify.com/v1/audio-analysis/1hTUFqJuQAMjXVGwUPWDqi,135693,4,0
3408,We Come Running,4Xv41B0BJRcMBJYpavNDfD,Youngblood Hawke,6VXZCpbkwm0W0aPjQR1t4K,0.56,0.736,10,-7.014,1,0.041,0.000287,0.00303,0.118,0.31,124.983,spotify:track:4Xv41B0BJRcMBJYpavNDfD,https://api.spotify.com/v1/tracks/4Xv41B0BJRcMBJYpavNDfD,https://api.spotify.com/v1/audio-analysis/4Xv41B0BJRcMBJYpavNDfD,248600,4,8
3409,We Don't Believe What's on TV,22OqansuvEMQu9W0EfiGTI,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,0.547,0.936,9,-4.023,1,0.102,0.23,3.04e-06,0.172,0.642,120.003,spotify:track:22OqansuvEMQu9W0EfiGTI,https://api.spotify.com/v1/tracks/22OqansuvEMQu9W0EfiGTI,https://api.spotify.com/v1/audio-analysis/22OqansuvEMQu9W0EfiGTI,177200,4,0
3410,We Exist,3hDpkvXDbmcrKya8CUS6lN,Arcade Fire,3kjuyTCjPG1WMFCiyc5IuB,0.566,0.495,9,-8.758,1,0.0272,0.00616,0.218,0.173,0.373,116.392,spotify:track:3hDpkvXDbmcrKya8CUS6lN,https://api.spotify.com/v1/tracks/3hDpkvXDbmcrKya8CUS6lN,https://api.spotify.com/v1/audio-analysis/3hDpkvXDbmcrKya8CUS6lN,343784,4,0
3411,We Need A Little Christmas,5hx74qko8elUoRphm8yp3Q,Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,0.68,0.566,7,-8.432,1,0.0402,0.791,0.0,0.071,0.885,119.176,spotify:track:5hx74qko8elUoRphm8yp3Q,https://api.spotify.com/v1/tracks/5hx74qko8elUoRphm8yp3Q,https://api.spotify.com/v1/audio-analysis/5hx74qko8elUoRphm8yp3Q,122600,4,0
3412,We Never Change,5TB6QgrF0RPIxSCGfRDLoe,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,0.433,0.288,6,-10.801,0,0.0296,0.535,0.000169,0.105,0.131,136.939,spotify:track:5TB6QgrF0RPIxSCGfRDLoe,https://api.spotify.com/v1/tracks/5TB6QgrF0RPIxSCGfRDLoe,https://api.spotify.com/v1/audio-analysis/5TB6QgrF0RPIxSCGfRDLoe,249400,3,3
3413,We Three Kings,5iEyiPmRKlEvoPlGVDX8f3,Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,0.305,0.0784,7,-16.746,1,0.041,0.994,0.961,0.336,0.348,84.743,spotify:track:5iEyiPmRKlEvoPlGVDX8f3,https://api.spotify.com/v1/tracks/5iEyiPmRKlEvoPlGVDX8f3,https://api.spotify.com/v1/audio-analysis/5iEyiPmRKlEvoPlGVDX8f3,52307,4,6
3414,We Were Four Guys... That's All - Anthology 1 Version,0jDbkso4fyDcabgMbNeWSk,John Lennon,4x1nvY2FN8jxqAFA0DA02H,0.0,0.331,8,-18.174,1,0.0,0.988,0.0,0.124,0.0,0.0,spotify:track:0jDbkso4fyDcabgMbNeWSk,https://api.spotify.com/v1/tracks/0jDbkso4fyDcabgMbNeWSk,https://api.spotify.com/v1/audio-analysis/0jDbkso4fyDcabgMbNeWSk,11920,0,3
3415,We Were One,4dcetPs7xw3JMmDan6NbIB,Plants and Animals,1pzNRIDRT064HEdW1nG59c,0.528,0.644,6,-8.89,1,0.0371,0.0475,0.0315,0.1,0.22,79.987,spotify:track:4dcetPs7xw3JMmDan6NbIB,https://api.spotify.com/v1/tracks/4dcetPs7xw3JMmDan6NbIB,https://api.spotify.com/v1/audio-analysis/4dcetPs7xw3JMmDan6NbIB,293733,4,0
3416,We Were Performers... In Britain - Anthology 1 Version,7DXOPIYA56ZxclUpljJ47u,John Lennon,4x1nvY2FN8jxqAFA0DA02H,0.0,0.443,5,-15.612,0,0.0,0.98,0.0,0.112,0.0,0.0,spotify:track:7DXOPIYA56ZxclUpljJ47u,https://api.spotify.com/v1/tracks/7DXOPIYA56ZxclUpljJ47u,https://api.spotify.com/v1/audio-analysis/7DXOPIYA56ZxclUpljJ47u,12240,0,3
3417,We Will Rock You - Remastered 2011,54flyrjcdnQdco7300avMJ,Queen,1dfeR4HaWDbWqFHLkxsg1d,0.693,0.497,2,-7.316,1,0.119,0.679,0.0,0.258,0.473,81.308,spotify:track:54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/tracks/54flyrjcdnQdco7300avMJ,https://api.spotify.com/v1/audio-analysis/54flyrjcdnQdco7300avMJ,122067,4,7
3418,We Wish You A Merry Christmas,49d4gnH8yTTLt6oe0trEJQ,Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,0.281,0.729,7,-8.858,1,0.0713,0.597,0.0,0.64,0.48,61.825,spotify:track:49d4gnH8yTTLt6oe0trEJQ,https://api.spotify.com/v1/tracks/49d4gnH8yTTLt6oe0trEJQ,https://api.spotify.com/v1/audio-analysis/49d4gnH8yTTLt6oe0trEJQ,76080,3,4
3419,We Won't Need Legs To Stand,76xUGq9XKnRBlGchz0jFqU,Sufjan Stevens,4MXUO7sVCaFgFjoTI5ox5c,0.409,0.334,2,-14.306,1,0.0313,0.784,0.91,0.137,0.379,149.911,spotify:track:76xUGq9XKnRBlGchz0jFqU,https://api.spotify.com/v1/tracks/76xUGq9XKnRBlGchz0jFqU,https://api.spotify.com/v1/audio-analysis/76xUGq9XKnRBlGchz0jFqU,136187,3,6
3420,We'll Find Out,2010n4iS6TKKHW7qaomg7F,Timber Timbre,7HeVXdOdMhLslVputGTZFQ,0.541,0.359,4,-13.436,1,0.0517,0.642,0.24,0.283,0.435,139.946,spotify:track:2010n4iS6TKKHW7qaomg7F,https://api.spotify.com/v1/tracks/2010n4iS6TKKHW7qaomg7F,https://api.spotify.com/v1/audio-analysis/2010n4iS6TKKHW7qaomg7F,158067,4,7
3421,Wearing the Inside Out,2GoeLsETNdx8lRoWW2aeNj,Pink Floyd,0k17h0D3J5VfsdmQ1iZtE9,0.602,0.426,10,-15.317,1,0.0404,0.306,0.0473,0.104,0.363,122.4,spotify:track:2GoeLsETNdx8lRoWW2aeNj,https://api.spotify.com/v1/tracks/2GoeLsETNdx8lRoWW2aeNj,https://api.spotify.com/v1/audio-analysis/2GoeLsETNdx8lRoWW2aeNj,409255,4,7
3422,Weeping Willow,0NkHpr9l9NnVXOr8cNWHfa,Mild High Club,5J81VungUjSVHxlPpTI9KG,0.416,0.632,8,-7.459,0,0.0414,0.0908,0.119,0.103,0.323,118.307,spotify:track:0NkHpr9l9NnVXOr8cNWHfa,https://api.spotify.com/v1/tracks/0NkHpr9l9NnVXOr8cNWHfa,https://api.spotify.com/v1/audio-analysis/0NkHpr9l9NnVXOr8cNWHfa,135479,4,1
3423,Weight of Love,6iri7eQs4g57E5H52Ph6u7,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,0.282,0.547,2,-8.621,1,0.0322,0.03,0.888,0.104,0.133,151.468,spotify:track:6iri7eQs4g57E5H52Ph6u7,https://api.spotify.com/v1/tracks/6iri7eQs4g57E5H52Ph6u7,https://api.spotify.com/v1/audio-analysis/6iri7eQs4g57E5H52Ph6u7,410187,4,2
3424,Weight of Love,3xMQOd1C3TXsjQ3pmzOmkC,The Black Keys,7mnBLXK823vNxN3UWB7Gfz,0.282,0.547,2,-8.621,1,0.0322,0.03,0.888,0.104,0.133,151.468,spotify:track:3xMQOd1C3TXsjQ3pmzOmkC,https://api.spotify.com/v1/tracks/3xMQOd1C3TXsjQ3pmzOmkC,https://api.spotify.com/v1/audio-analysis/3xMQOd1C3TXsjQ3pmzOmkC,410187,4,2
3425,Weight of the World,32Cgg4uEEwhTHm961KhrhK,Patrick Watson,7bPs6jf983f0bjRAt1yxDM,0.475,0.556,10,-10.661,0,0.0272,0.444,0.0126,0.0699,0.201,78.998,spotify:track:32Cgg4uEEwhTHm961KhrhK,https://api.spotify.com/v1/tracks/32Cgg4uEEwhTHm961KhrhK,https://api.spotify.com/v1/audio-analysis/32Cgg4uEEwhTHm961KhrhK,280040,4,7
3426,Weight of the World,4QWZ4kDqtEQMzScj17b0yA,Patrick Watson,7bPs6jf983f0bjRAt1yxDM,0.463,0.555,10,-10.681,0,0.0289,0.476,0.0146,0.0518,0.161,79.035,spotify:track:4QWZ4kDqtEQMzScj17b0yA,https://api.spotify.com/v1/tracks/4QWZ4kDqtEQMzScj17b0yA,https://api.spotify.com/v1/audio-analysis/4QWZ4kDqtEQMzScj17b0yA,280040,4,7
